Ind	Classe	Ordem	Subordem	Grupo	GF	Tratamento	Coleta	Estacao	Data	Hora	LatitudeS	LongitudeW	Ponto	TCAr1m	RH1m	WBTC1m	Profundidades	TCAr	RH	WBTC																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	08:20	2213'10,7''	4745'28,7''	P1	26.7	68.7	22.8	0,00-0,10	0.0	0.0	0.0																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	08:20	2213'10,7''	4745'28,7''	P1	26.7	68.7	22.8	0,00-0,10	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	08:20	2213'10,7''	4745'28,7''	P1	26.7	68.7	22.8	0,00-0,10	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	08:20	2213'10,7''	4745'28,7''	P1	26.7	68.7	22.8	0,00-0,10	0.0	0.0	0.0																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	08:20	2213'10,7''	4745'28,7''	P1	26.7	68.7	22.8	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	08:20	2213'10,7''	4745'28,7''	P1	26.7	68.7	22.8	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	COB	27.3	72	23.4																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	COB	27.3	72	23.4																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	COB	27.3	72	23.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,00-0,10	30.9	72	28.4																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Dermaptera	NA	Tesourinha	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,20-0,30	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	09:00	2213'10,9''	4745'28,7''	P2	27.2	59	20.7	0,20-0,30	0.0	0.0	0.0																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	09:52	2213'11,4''	4745'28,7''	P3	29.2	47.6	20.8	COB	28.7	58.8	22.2																
1	Insecta	Hymenoptera	NA	Formiga	PP	ILPF	1	Primavera	27/09/2018	09:52	2213'11,4''	4745'28,7''	P3	29.2	47.6	20.8	0,00-0,10	32.4	49	23.8																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	09:52	2213'11,4''	4745'28,7''	P3	29.2	47.6	20.8	0,00-0,10	32.4	49	23.8																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	09:52	2213'11,4''	4745'28,7''	P3	29.2	47.6	20.8	0,00-0,10	32.4	49	23.8																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	09:52	2213'11,4''	4745'28,7''	P3	29.2	47.6	20.8	0,00-0,10	32.4	49	23.8																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	09:52	2213'11,4''	4745'28,7''	P3	29.2	47.6	20.8	0,10-0,20	0.0	0.0	0.0																
1	Arachnida	Araneae	NA	Aranha	PP	ILPF	1	Primavera	27/09/2018	09:52	2213'11,4''	4745'28,7''	P3	29.2	47.6	20.8	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	COB	32.6	45.3	24																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	COB	32.6	45.3	24																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	COB	32.6	45.3	24																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	COB	32.6	45.3	24																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	COB	32.6	45.3	24																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	COB	32.6	45.3	24																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	COB	32.6	45.3	24																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,00-0,10	31.3	65.4	24																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,00-0,10	31.3	65.4	24																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,00-0,10	31.3	65.4	24																
1	Insecta	Hemiptera	Homoptera	Cigarra	FP	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,00-0,10	31.3	65.4	24																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Blattodea	Isoptera	Cupim	GB	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	10:30	2213'11,6''	4745'28,7''	P4	31.8	45.1	22	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	COB	28.1	48.9	20.3																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	COB	28.1	48.9	20.3																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	COB	28.1	48.9	20.3																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Arachnida	Araneae	NA	Aranha	PP	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,00-0,10	28.3	53	20.7																
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,10-0,20	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,20-0,30	0.0	0.0	0.0																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	ILPF	1	Primavera	27/09/2018	13:30	2213'12,1''	4745'28,6''	P5	28.4	45.7	19.8	0,20-0,30	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,00-0,10	30	56.4	32.1																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,00-0,10	30	56.4	32.1																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,00-0,10	30	56.4	32.1																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,00-0,10	30	56.4	32.1																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,10-0,20	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,10-0,20	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,10-0,20	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	14:50	2212'46,7''	4745'20,6''	P1	29.6	55.8	22.2	0,20-0,30	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	COB	28.2	58.2	21.9																
1	Insecta	Lepidoptera	NA	Lagarta	FP	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	COB	28.2	58.2	21.9																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	0,00-0,10	28.4	57.1	21.9																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	0,00-0,10	28.4	57.1	21.9																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	0,00-0,10	28.4	57.1	21.9																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	0,10-0,20	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	0,10-0,20	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	15:35	2212'46,5''	4745'20,7''	P2	29.3	54.6	21.4	0,10-0,20	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	27/09/2018	16:20	2212'46,2''	4745'20,9''	P3	26.6	66.2	21.9	0,00-0,10	25.8	68.6	21.6																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,00-0,10	20	88.5	18																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,00-0,10	20	88.5	18																
1	Diplopoda	Julida	NA	Piolhodecobra	DD	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,00-0,10	20	88.5	18																
1	Insecta	Lepidoptera	NA	Lagarta	FP	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,00-0,10	20	88.5	18																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,10-0,20	0.0	0.0	0.0																
1	Clitellata	Haplotaxida	NA	Minhoca	GB	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	28/09/2018	06:33	2212'45,8''	4745'21,3''	P4	20.3	82.5	17.7	0,20-0,30	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	28/09/2018	07:30	2212'45,5''	4745'21,5''	P5	19.3	91.4	18.3	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Coleoptera	NA	Besouro	FP	Pastagem	1	Primavera	28/09/2018	07:30	2212'45,5''	4745'21,5''	P5	19.3	91.4	18.3	0,10-0,20	0.0	0.0	0.0																
1	Insecta	Lepidoptera	NA	Lagarta	FP	Mata	1	Primavera	28/09/2018	09:36	2212'48,7''	4745'16,2''	P1	20.9	85.6	18.6	0,00-0,10	21.1	89.6	19.6																
